V1,ZmRoot,ZmSAM,ZmPAN,,,
GRMZM2G128737,9,50,1,,,
GRMZM2G128744,3732,17,54,,,
GRMZM2G128771,694,0,0,,,
GRMZM2G128807,75,803,127,,,
GRMZM2G128809,2,0,1,,,
GRMZM2G128865,8,0,1,,,
GRMZM2G128876,2,512,3,,,
GRMZM2G128877,2,6,1,,,
GRMZM2G128880,1151,0,0,,,
GRMZM2G128895,5473,0,1,,,
GRMZM2G128902,3391,866,0,,,
GRMZM2G128914,3537,13,1,,,
GRMZM2G128918,4098,0,957,,,
GRMZM2G128922,1023,0,0,,,
GRMZM2G128929,10,863,129,,,
GRMZM2G128934,2,21,1,,,
GRMZM2G128935,1507,0,28,,,
GRMZM2G128938,8,0,0,,,
GRMZM2G128969,0,50,0,,,
GRMZM2G128971,7,2,12,,,
GRMZM2G128981,44,0,4,,,
GRMZM2G128986,2,0,3,,,
GRMZM2G128992,4512,0,0,,,
GRMZM2G128995,2,6,227,,,
GRMZM2G129007,2956,38,1,,,
GRMZM2G129015,3,1,5,,,
GRMZM2G129018,5,0,2,,,
GRMZM2G129019,1688,0,554,,,
GRMZM2G129031,580,0,0,,,
GRMZM2G129058,522,0,0,,,
GRMZM2G129064,117,0,0,,,
GRMZM2G129065,797,0,847,,,
GRMZM2G129071,788,0,0,,,
GRMZM2G129083,880,0,2,,,
GRMZM2G129108,1687,0,554,,,
GRMZM2G129114,5,0,20,,,
GRMZM2G129133,2,0,0,,,
GRMZM2G129135,1384,1,0,,,
GRMZM2G129146,198,205,1251,,,
GRMZM2G129147,352,1,0,,,
GRMZM2G129150,692,0,39,,,
GRMZM2G129154,5,0,0,,,
GRMZM2G129155,1504,0,1,,,
GRMZM2G129157,396,0,0,,,
GRMZM2G129166,804,0,0,,,
GRMZM2G129169,1505,0,1,,,
GRMZM2G129175,1222,5,519,,,
GRMZM2G129189,5316,46,8,,,
GRMZM2G129208,1,2,4,,,
GRMZM2G129209,1348,2,0,,,
GRMZM2G129218,2283,0,186,,,
GRMZM2G129232,4937,0,0,,,
GRMZM2G129234,727,73,0,,,
GRMZM2G129238,4137,467,0,,,
GRMZM2G129243,752,911,0,,,
GRMZM2G129246,163,0,4,,,
GRMZM2G129247,49,0,539,,,
GRMZM2G129249,1373,0,0,,,
GRMZM2G129261,10,0,0,,,
GRMZM2G129266,5,0,2,,,
GRMZM2G129268,591,21,1,,,
GRMZM2G129288,5694,191,0,,,
GRMZM2G129291,140,0,2,,,
GRMZM2G129302,4,1108,2,,,
GRMZM2G129304,68,0,2,,,
GRMZM2G129311,1,0,1,,,
GRMZM2G129354,1,569,9,,,
GRMZM2G129357,3549,0,519,,,
GRMZM2G129361,1199,0,0,,,
GRMZM2G129375,5391,0,8,,,
GRMZM2G129399,1544,0,0,,,
GRMZM2G129405,5,4,2,,,
GRMZM2G129413,4,297,14,,,
GRMZM2G129428,1846,0,39,,,
GRMZM2G129431,0,3,1,,,
GRMZM2G129444,35,0,1,,,
GRMZM2G129448,1,283,0,,,
GRMZM2G129450,10,57,8,,,
GRMZM2G129451,6,52,28,,,
GRMZM2G129453,4,0,261,,,
GRMZM2G129457,1170,23,258,,,
GRMZM2G129482,976,4,0,,,
GRMZM2G129493,132,0,0,,,
GRMZM2G129502,63,0,0,,,
GRMZM2G129513,6,2,4,,,
GRMZM2G129540,607,4,3,,,
GRMZM2G129554,3,9,10,,,
GRMZM2G129569,3030,0,1,,,
GRMZM2G129575,1,3,1,,,
GRMZM2G129585,59,998,11,,,
GRMZM2G129597,883,1,0,,,
GRMZM2G129615,566,0,0,,,
GRMZM2G129620,2387,26,692,,,
GRMZM2G129642,5,4,2,,,
GRMZM2G129674,10,0,0,,,
GRMZM2G129675,4355,0,3,,,
GRMZM2G129700,1505,0,0,,,
GRMZM2G129713,0,407,0,,,
GRMZM2G129775,1363,0,0,,,
GRMZM2G129777,4295,0,0,,,
GRMZM2G129781,1417,21,812,,,
GRMZM2G129783,821,0,6,,,
GRMZM2G129804,75,8,6,,,
GRMZM2G129806,164,9,0,,,
GRMZM2G129815,699,0,0,,,
GRMZM2G129817,1,7,1,,,
GRMZM2G129860,5927,2,0,,,
GRMZM2G129865,4145,33,0,,,
GRMZM2G129879,4742,0,2,,,
GRMZM2G129889,29,0,0,,,
GRMZM2G129907,575,2,0,,,
GRMZM2G129913,3183,0,0,,,
GRMZM2G129929,2,0,0,,,
GRMZM2G129935,24,0,0,,,
GRMZM2G129947,4,0,37,,,
GRMZM2G129954,183,0,272,,,
GRMZM2G129973,19,0,2,,,
GRMZM2G129987,4,7,10,,,
GRMZM2G130002,1,0,3,,,
GRMZM2G130010,1066,1,2,,,
GRMZM2G130016,2138,53,0,,,
GRMZM2G130018,1,0,8,,,
GRMZM2G130034,1409,0,87,,,
GRMZM2G130043,2205,0,4,,,
GRMZM2G130046,72,108,1,,,
GRMZM2G130052,1752,105,0,,,
GRMZM2G130053,2768,0,2,,,
GRMZM2G130055,2519,73,0,,,
GRMZM2G130062,1,15,0,,,
GRMZM2G130064,2388,0,2,,,
GRMZM2G130076,567,1005,0,,,
GRMZM2G130079,4,1,2,,,
GRMZM2G130085,3755,2,4,,,
GRMZM2G130095,3733,9,9,,,
GRMZM2G130101,1881,0,0,,,
GRMZM2G130109,1,0,30,,,
GRMZM2G130119,46,0,0,,,
GRMZM2G130121,150,86,1,,,
GRMZM2G130127,1,6,35,,,
GRMZM2G130131,2,0,0,,,
GRMZM2G130149,5638,0,11,,,
GRMZM2G130167,27,0,0,,,
GRMZM2G130173,371,0,119,,,
GRMZM2G130207,2019,0,0,,,
GRMZM2G130213,1869,0,0,,,
GRMZM2G130224,1391,0,0,,,
GRMZM2G130230,513,204,0,,,
GRMZM2G130232,6,0,0,,,
GRMZM2G130239,1245,19,1064,,,
GRMZM2G130260,5,0,2,,,
GRMZM2G130278,207,0,0,,,
GRMZM2G130287,1,0,1,,,
GRMZM2G130302,5,0,2,,,
GRMZM2G130305,812,881,5,,,
GRMZM2G130314,1247,0,0,,,
GRMZM2G130332,1967,0,893,,,
GRMZM2G130333,1987,0,0,,,
GRMZM2G130348,52,0,281,,,
GRMZM2G130351,2286,689,1,,,
GRMZM2G130354,5,0,0,,,
GRMZM2G130356,32,0,0,,,
GRMZM2G130358,125,2,4,,,
GRMZM2G130366,262,9,1,,,
GRMZM2G130374,4321,4,0,,,
GRMZM2G130375,2395,0,1,,,
GRMZM2G130379,4348,2,4,,,
GRMZM2G130389,4,0,510,,,
GRMZM2G130398,3241,26,32,,,
GRMZM2G130425,1,319,91,,,
GRMZM2G130432,5817,79,9,,,
GRMZM2G130440,1283,420,8,,,
GRMZM2G130442,0,54,427,,,
GRMZM2G130449,3424,0,2,,,
GRMZM2G130454,9,0,2,,,
GRMZM2G130459,1,0,1,,,
GRMZM2G130477,3,0,2,,,
GRMZM2G130505,5,0,3,,,
GRMZM2G130528,2,0,2,,,
GRMZM2G130544,3,3,5,,,
GRMZM2G130548,27,0,15,,,
GRMZM2G130555,114,0,0,,,
GRMZM2G130558,5,481,407,,,
GRMZM2G130586,8,0,1,,,
GRMZM2G130605,27,2,4,,,
GRMZM2G130625,4,1,850,,,
GRMZM2G130634,1172,0,1,,,
GRMZM2G130651,5661,0,0,,,
GRMZM2G130659,738,0,0,,,
GRMZM2G130675,5387,0,0,,,
GRMZM2G130678,0,0,4,,,
GRMZM2G130686,4972,0,0,,,
GRMZM2G130699,5,4,0,,,
GRMZM2G130724,1,0,809,,,
GRMZM2G130728,3861,0,0,,,
GRMZM2G130738,345,15,0,,,
GRMZM2G130739,8,0,1,,,
GRMZM2G130746,5,1,16,,,
GRMZM2G130749,3007,0,1,,,
GRMZM2G130755,129,0,0,,,
GRMZM2G130764,743,248,0,,,
GRMZM2G130773,1,0,19,,,
GRMZM2G130784,571,0,0,,,
GRMZM2G130790,1,166,0,,,
GRMZM2G130800,2,0,33,,,
GRMZM2G130813,0,4,0,,,
GRMZM2G130854,3080,432,1,,,
GRMZM2G130864,2545,0,0,,,
GRMZM2G130868,6,0,423,,,
GRMZM2G130889,1,62,1,,,
GRMZM2G130897,1569,5,20,,,
GRMZM2G130904,4454,0,115,,,
GRMZM2G130905,1,125,1,,,
GRMZM2G130910,2991,0,1,,,
GRMZM2G130927,184,0,1,,,
GRMZM2G130943,458,0,0,,,
GRMZM2G130959,2818,5,0,,,
GRMZM2G130987,983,19,1,,,
GRMZM2G131012,1,0,0,,,
GRMZM2G131020,642,0,2,,,
GRMZM2G131024,3,0,486,,,
GRMZM2G131026,4,81,1,,,
GRMZM2G131043,712,0,0,,,
GRMZM2G131055,7,0,13,,,
GRMZM2G131070,356,0,1,,,
GRMZM2G131074,4622,0,500,,,
GRMZM2G131087,11,2,7,,,
GRMZM2G131099,7,0,8,,,
GRMZM2G131120,5,0,1,,,
GRMZM2G131152,1250,0,0,,,
GRMZM2G131155,622,0,2,,,
GRMZM2G131165,2581,0,2,,,
GRMZM2G131167,5045,3,5,,,
GRMZM2G131176,4,12,14,,,
GRMZM2G131177,3200,0,0,,,
GRMZM2G131202,3272,0,1,,,
GRMZM2G131205,330,46,2,,,
GRMZM2G131221,18,0,2,,,
GRMZM2G131245,2152,34,1253,,,
GRMZM2G131249,6,0,671,,,
GRMZM2G131254,166,0,1253,,,
GRMZM2G131262,355,0,0,,,
GRMZM2G131266,2258,0,0,,,
GRMZM2G131275,2,0,0,,,
GRMZM2G131280,360,0,336,,,
GRMZM2G131281,5,0,13,,,
GRMZM2G131286,2885,2,4,,,
GRMZM2G131315,2315,0,746,,,
GRMZM2G131321,3,3,25,,,
GRMZM2G131324,624,3,652,,,
GRMZM2G131329,303,224,1,,,
GRMZM2G131332,2243,8,6,,,
GRMZM2G131334,5626,0,1,,,
GRMZM2G131340,0,0,1048,,,
GRMZM2G131378,5,0,19,,,
GRMZM2G131389,127,0,0,,,
GRMZM2G131391,4221,0,0,,,
GRMZM2G131421,10,57,0,,,
GRMZM2G131431,1485,0,1075,,,
GRMZM2G131434,3242,329,0,,,
GRMZM2G131442,3502,0,3,,,
GRMZM2G131443,838,32,0,,,
GRMZM2G131448,418,0,0,,,
GRMZM2G131467,1924,5,0,,,
GRMZM2G131473,5854,119,0,,,
GRMZM2G131476,4535,0,0,,,
GRMZM2G131482,1,0,1,,,
GRMZM2G131487,2514,5,195,,,
GRMZM2G131489,1992,0,4,,,
GRMZM2G131516,4,1,2,,,
GRMZM2G131525,4,4,2,,,
GRMZM2G131539,5169,0,2,,,
GRMZM2G131554,4,20,0,,,
GRMZM2G131575,0,2,2,,,
GRMZM2G131577,3,3,5,,,
GRMZM2G131591,385,1118,833,,,
GRMZM2G131595,1905,0,0,,,
GRMZM2G131597,1545,0,124,,,
GRMZM2G131609,4,0,3,,,
GRMZM2G131611,5251,0,284,,,
GRMZM2G131618,385,31,0,,,
GRMZM2G131623,385,1119,833,,,
GRMZM2G131638,4,12,637,,,
GRMZM2G131650,5062,0,0,,,
GRMZM2G131667,2302,0,18,,,
GRMZM2G131683,4455,0,0,,,
GRMZM2G131699,1200,0,1,,,
GRMZM2G131708,746,2,6,,,
GRMZM2G131715,152,7,0,,,
GRMZM2G131723,5227,7,0,,,
GRMZM2G131727,110,0,350,,,
GRMZM2G131733,2,10,0,,,
GRMZM2G131746,4,0,0,,,
GRMZM2G131749,2,755,23,,,
GRMZM2G131756,2596,149,1,,,
GRMZM2G131769,12,72,2,,,
GRMZM2G131784,4873,0,0,,,
GRMZM2G131785,2414,0,0,,,
GRMZM2G131793,3,9,1,,,
GRMZM2G131815,0,0,16,,,
GRMZM2G131817,704,3,0,,,
GRMZM2G131820,5046,0,0,,,
GRMZM2G131822,5,4,0,,,
GRMZM2G131836,9,0,3,,,
GRMZM2G131853,6,248,0,,,
GRMZM2G131907,419,3,27,,,
GRMZM2G131912,2,0,75,,,
GRMZM2G131939,3380,0,15,,,
GRMZM2G131943,3,3,10,,,
GRMZM2G131957,409,1,9,,,
GRMZM2G131961,57,0,8,,,
GRMZM2G131969,1859,426,11,,,
GRMZM2G131982,4724,0,12,,,
GRMZM2G131988,1076,19,388,,,
GRMZM2G131998,3,6,10,,,
GRMZM2G132000,1005,0,21,,,
GRMZM2G132007,5,152,1076,,,
GRMZM2G132009,1,0,1040,,,
GRMZM2G132019,15,5,0,,,
GRMZM2G132021,5354,0,6,,,
GRMZM2G132032,917,1,0,,,
GRMZM2G132036,1724,0,0,,,
GRMZM2G132060,52,7,1,,,
GRMZM2G132069,103,584,0,,,
GRMZM2G132077,4,361,2,,,
GRMZM2G132084,19,0,0,,,
GRMZM2G132090,757,0,0,,,
GRMZM2G132093,1648,0,68,,,
GRMZM2G132101,0,0,2,,,
GRMZM2G132116,4,7,0,,,
GRMZM2G132121,5964,3,5,,,
GRMZM2G132130,5696,0,0,,,
GRMZM2G132140,358,0,6,,,
GRMZM2G132144,3533,0,0,,,
GRMZM2G132169,9,0,19,,,
GRMZM2G132184,4437,0,1,,,
GRMZM2G132185,434,0,0,,,
GRMZM2G132212,7,0,8,,,
GRMZM2G132218,3063,0,0,,,
GRMZM2G132223,0,4,0,,,
GRMZM2G132227,1230,0,1,,,
GRMZM2G132238,321,0,0,,,
GRMZM2G132251,4,0,3,,,
GRMZM2G132273,5,0,2,,,
GRMZM2G132284,1345,0,0,,,
GRMZM2G132286,2372,0,0,,,
GRMZM2G132301,2284,0,0,,,
GRMZM2G132303,2,142,0,,,
GRMZM2G132358,5379,531,18,,,
GRMZM2G132367,540,0,0,,,
GRMZM2G132371,4,1,1,,,
GRMZM2G132373,3024,0,1,,,
GRMZM2G132403,2211,11,1,,,
GRMZM2G132431,5,0,2,,,
GRMZM2G132442,779,1012,1254,,,
GRMZM2G132450,4129,0,0,,,
GRMZM2G132461,779,611,1254,,,
GRMZM2G132464,4084,0,1,,,
GRMZM2G132465,2517,0,985,,,
GRMZM2G132468,860,21,1,,,
GRMZM2G132478,819,0,8,,,
GRMZM2G132486,2,1,0,,,
GRMZM2G132489,3973,0,0,,,
GRMZM2G132504,1,0,1,,,
GRMZM2G132506,0,0,2,,,
GRMZM2G132509,4,0,3,,,
GRMZM2G132519,34,3,0,,,
GRMZM2G132547,3089,0,7,,,
GRMZM2G132550,260,0,0,,,
GRMZM2G132568,169,0,0,,,
GRMZM2G132577,4296,0,0,,,
GRMZM2G132591,11,0,0,,,
GRMZM2G132593,0,0,1255,,,
GRMZM2G132607,2769,0,4,,,
GRMZM2G132623,747,3,314,,,
GRMZM2G132628,33,499,0,,,
GRMZM2G132633,4044,0,0,,,
GRMZM2G132644,3598,0,0,,,
GRMZM2G132653,1,0,1,,,
GRMZM2G132663,2,0,0,,,
GRMZM2G132678,438,0,0,,,
GRMZM2G132682,1344,0,0,,,
GRMZM2G132686,4,10,1,,,
GRMZM2G132690,1879,0,0,,,
GRMZM2G132693,10,0,0,,,
GRMZM2G132704,2585,14,314,,,
GRMZM2G132706,4438,0,7,,,
GRMZM2G132712,1021,16,1,,,
GRMZM2G132748,249,0,0,,,
GRMZM2G132751,547,0,27,,,
GRMZM2G132753,1257,1121,2,,,
GRMZM2G132759,251,1,484,,,
GRMZM2G132763,3960,0,3,,,
GRMZM2G132774,2,0,2,,,
GRMZM2G132777,3196,1,0,,,
GRMZM2G132780,6,0,852,,,
GRMZM2G132794,5,51,2,,,
GRMZM2G132796,623,1106,1,,,
GRMZM2G132804,35,0,0,,,
GRMZM2G132810,1501,0,1,,,
GRMZM2G132811,5881,0,2,,,
GRMZM2G132847,27,0,1,,,
GRMZM2G132854,133,0,0,,,
GRMZM2G132857,1,13,1,,,
GRMZM2G132862,4796,782,0,,,
GRMZM2G132866,1146,14,3,,,
GRMZM2G132868,12,0,17,,,
GRMZM2G132875,1214,0,0,,,
GRMZM2G132882,525,0,0,,,
GRMZM2G132898,2,0,11,,,
GRMZM2G132903,8,6,1,,,
GRMZM2G132913,870,396,0,,,
GRMZM2G132929,3,3,5,,,
GRMZM2G132936,1,728,1,,,
GRMZM2G132944,870,3,203,,,
GRMZM2G132956,74,0,0,,,
GRMZM2G132958,7,1012,13,,,
GRMZM2G132968,3,3,5,,,
GRMZM2G132971,3786,0,199,,,
GRMZM2G132978,7,2,2,,,
GRMZM2G132991,1339,11,1,,,
GRMZM2G132994,2,0,0,,,
GRMZM2G132995,7,0,0,,,
GRMZM2G133006,84,0,0,,,
GRMZM2G133012,439,1,3,,,
GRMZM2G133016,2871,0,0,,,
GRMZM2G133018,384,0,0,,,
GRMZM2G133021,1,0,7,,,
GRMZM2G133023,3912,0,199,,,
GRMZM2G133028,1381,0,0,,,
GRMZM2G133029,14,0,0,,,
GRMZM2G133032,9,0,19,,,
GRMZM2G133048,2877,0,1,,,
GRMZM2G133050,3,7,5,,,
GRMZM2G133053,2,823,2,,,
GRMZM2G133055,0,1122,0,,,
GRMZM2G133057,2,0,24,,,
GRMZM2G133070,2145,645,0,,,
GRMZM2G133082,815,0,2,,,
GRMZM2G133095,778,0,0,,,
GRMZM2G133097,23,0,0,,,
GRMZM2G133121,3390,0,1,,,
GRMZM2G133146,1540,0,0,,,
GRMZM2G133169,4112,1,0,,,
GRMZM2G133173,1199,30,1,,,
GRMZM2G133175,1400,0,0,,,
GRMZM2G133189,5,0,2,,,
GRMZM2G133198,1838,0,0,,,
GRMZM2G133203,371,0,1256,,,
GRMZM2G133213,3,11,245,,,
GRMZM2G133226,2614,0,1256,,,
GRMZM2G133249,3260,0,230,,,
GRMZM2G133262,5087,0,0,,,
GRMZM2G133282,2,0,3,,,
GRMZM2G133291,0,0,544,,,
GRMZM2G133308,8,0,1,,,
GRMZM2G133311,0,4,0,,,
GRMZM2G133314,1007,8,1257,,,
GRMZM2G133322,6,0,0,,,
GRMZM2G133331,6,4,0,,,
GRMZM2G133358,1,1113,2,,,
GRMZM2G133359,800,213,6,,,
GRMZM2G133394,1891,0,0,,,
GRMZM2G133396,1213,1123,263,,,
GRMZM2G133400,502,0,12,,,
GRMZM2G133407,27,0,3,,,
GRMZM2G133413,0,4,0,,,
GRMZM2G133421,372,0,1,,,
GRMZM2G133428,0,4,2,,,
GRMZM2G133430,7,46,13,,,
GRMZM2G133434,6,0,0,,,
GRMZM2G133444,1,84,1,,,
GRMZM2G133464,2280,0,22,,,
GRMZM2G133475,2,0,0,,,
GRMZM2G133483,0,4,0,,,
GRMZM2G133512,624,0,0,,,
GRMZM2G133552,5,0,2,,,
GRMZM2G133566,1,0,20,,,
GRMZM2G133568,1375,0,3,,,
GRMZM2G133573,1316,5,0,,,
GRMZM2G133613,454,0,0,,,
GRMZM2G133620,42,822,298,,,
GRMZM2G133621,184,0,0,,,
GRMZM2G133624,988,0,0,,,
GRMZM2G133629,2249,0,294,,,
GRMZM2G133631,45,0,7,,,
GRMZM2G133633,4905,0,0,,,
GRMZM2G133646,21,0,1,,,
GRMZM2G133652,414,91,1,,,
GRMZM2G133653,5802,0,0,,,
GRMZM2G133660,601,0,0,,,
GRMZM2G133675,1,0,30,,,
GRMZM2G133684,12,0,17,,,
GRMZM2G133698,2271,1089,6,,,
GRMZM2G133716,27,1,1,,,
GRMZM2G133720,45,0,0,,,
GRMZM2G133738,1420,0,0,,,
GRMZM2G133746,429,0,0,,,
GRMZM2G133749,1864,0,0,,,
GRMZM2G133752,90,0,0,,,
GRMZM2G133756,2865,16,1,,,
GRMZM2G133757,2901,0,0,,,
GRMZM2G133764,4,3,10,,,
GRMZM2G133781,1391,0,2,,,
GRMZM2G133793,4156,24,2,,,
GRMZM2G133802,2,39,23,,,
GRMZM2G133806,0,1109,0,,,
GRMZM2G133819,505,0,323,,,
GRMZM2G133836,4440,0,2,,,
GRMZM2G133838,4,3,0,,,
GRMZM2G133844,3650,2,4,,,
GRMZM2G133854,2687,0,3,,,
GRMZM2G133885,1041,641,0,,,
GRMZM2G133895,4,0,14,,,
GRMZM2G133919,2582,27,1,,,
GRMZM2G133926,2053,9,830,,,
GRMZM2G133937,8,13,1,,,
GRMZM2G133941,3328,0,0,,,
GRMZM2G133943,4250,0,1,,,
GRMZM2G133952,158,0,0,,,
GRMZM2G133958,6,0,0,,,
GRMZM2G133959,86,0,830,,,
GRMZM2G133966,1284,783,59,,,
GRMZM2G133969,1967,0,0,,,
GRMZM2G133978,4,0,0,,,
GRMZM2G133986,3,0,0,,,
GRMZM2G133988,522,0,0,,,
GRMZM2G134020,23,0,0,,,
GRMZM2G134023,7,0,13,,,
GRMZM2G134027,6,11,1,,,
GRMZM2G134044,1,0,15,,,
GRMZM2G134045,2985,0,7,,,
GRMZM2G134049,0,797,0,,,
GRMZM2G134054,2120,0,8,,,
GRMZM2G134062,4985,0,7,,,
GRMZM2G134064,5,4,2,,,
GRMZM2G134066,0,0,2,,,
GRMZM2G134067,33,0,4,,,
GRMZM2G134073,5,0,8,,,
GRMZM2G134104,1834,7,1,,,
GRMZM2G134107,3,1,0,,,
GRMZM2G134109,3,3,5,,,
GRMZM2G134113,1033,0,2,,,
GRMZM2G134130,0,2,2,,,
GRMZM2G134134,4,1,21,,,
GRMZM2G134149,64,0,280,,,
GRMZM2G134156,492,0,0,,,
GRMZM2G134162,1193,0,0,,,
GRMZM2G134176,1931,0,21,,,
GRMZM2G134182,0,0,281,,,
GRMZM2G134183,1064,0,1,,,
GRMZM2G134214,5706,0,1,,,
GRMZM2G134227,1203,358,1,,,
GRMZM2G134230,2,683,2,,,
GRMZM2G134234,241,0,18,,,
GRMZM2G134235,2,0,2,,,
GRMZM2G134244,2843,0,0,,,
GRMZM2G134248,1831,0,0,,,
GRMZM2G134251,203,0,0,,,
GRMZM2G134256,12,0,17,,,
GRMZM2G134260,5,0,2,,,
GRMZM2G134264,0,0,570,,,
GRMZM2G134270,0,0,477,,,
GRMZM2G134279,1745,0,0,,,
GRMZM2G134284,8,0,1,,,
GRMZM2G134295,5974,0,1,,,
GRMZM2G134308,5,177,156,,,
GRMZM2G134313,6,2,2,,,
GRMZM2G134325,0,0,36,,,
GRMZM2G134329,91,0,1,,,
GRMZM2G134332,238,0,0,,,
GRMZM2G134334,7,965,13,,,
GRMZM2G134340,350,0,0,,,
GRMZM2G134341,1363,191,0,,,
GRMZM2G134351,2,0,0,,,
GRMZM2G134367,389,0,35,,,
GRMZM2G134382,960,252,58,,,
GRMZM2G134385,5450,9,1,,,
GRMZM2G134389,2835,0,2,,,
GRMZM2G134393,0,0,1,,,
GRMZM2G134396,6,0,1,,,
GRMZM2G134398,1322,8,6,,,
GRMZM2G134419,2617,0,6,,,
GRMZM2G134424,3,25,0,,,
GRMZM2G134426,12,0,6,,,
GRMZM2G134430,971,0,0,,,
GRMZM2G134432,222,0,0,,,
GRMZM2G134439,833,203,6,,,
GRMZM2G134450,90,0,0,,,
GRMZM2G134471,2197,0,0,,,
GRMZM2G134476,808,0,12,,,
GRMZM2G134480,3,12,1,,,
GRMZM2G134496,146,0,0,,,
GRMZM2G134502,2581,0,0,,,
GRMZM2G134508,710,7,0,,,
GRMZM2G134539,21,0,0,,,
GRMZM2G134545,1270,0,413,,,
GRMZM2G134552,2,4,0,,,
GRMZM2G134559,0,0,843,,,
GRMZM2G134563,32,0,8,,,
GRMZM2G134597,7,0,0,,,
GRMZM2G134604,1982,0,118,,,
GRMZM2G134613,1,0,18,,,
GRMZM2G134625,1100,0,0,,,
GRMZM2G134628,6,0,11,,,
GRMZM2G134668,3,595,186,,,
GRMZM2G134671,817,0,9,,,
GRMZM2G134694,8,0,0,,,
GRMZM2G134703,263,0,0,,,
GRMZM2G134708,2780,0,68,,,
GRMZM2G134711,0,1,0,,,
GRMZM2G134716,502,0,0,,,
GRMZM2G134717,178,0,0,,,
GRMZM2G134731,2,1,2,,,
GRMZM2G134738,3,302,16,,,
GRMZM2G134747,1114,0,2,,,
GRMZM2G134749,1681,0,0,,,
GRMZM2G134753,23,0,1,,,
GRMZM2G134756,3,255,118,,,
GRMZM2G134759,1739,42,2,,,
GRMZM2G134761,1824,5,0,,,
GRMZM2G134770,3142,3,0,,,
GRMZM2G134797,17,192,192,,,
GRMZM2G134806,35,6,204,,,
GRMZM2G134844,3,230,10,,,
GRMZM2G134846,2235,0,0,,,
GRMZM2G134857,167,0,1206,,,
GRMZM2G134862,3,0,1258,,,
GRMZM2G134863,67,0,0,,,
GRMZM2G134866,5,0,421,,,
GRMZM2G134878,2135,0,13,,,
GRMZM2G134888,447,0,7,,,
GRMZM2G134889,1346,9,3,,,
GRMZM2G134903,2336,0,3,,,
GRMZM2G134917,1389,0,56,,,
GRMZM2G134930,5486,0,17,,,
GRMZM2G134941,1,0,0,,,
GRMZM2G134947,52,0,1258,,,
GRMZM2G134951,2818,0,0,,,
GRMZM2G134955,4,443,2,,,
GRMZM2G134957,3448,1124,753,,,
GRMZM2G134976,94,807,0,,,
GRMZM2G134980,1415,1124,753,,,
GRMZM2G134982,2332,127,1,,,
GRMZM2G134985,3019,149,1,,,
GRMZM2G135002,89,0,0,,,
GRMZM2G135011,5,0,0,,,
GRMZM2G135013,1188,0,0,,,
GRMZM2G135019,10,0,0,,,
GRMZM2G135027,818,1056,13,,,
GRMZM2G135029,349,0,4,,,
GRMZM2G135038,726,0,256,,,
GRMZM2G135044,9,0,38,,,
GRMZM2G135045,598,0,0,,,
GRMZM2G135052,478,0,0,,,
GRMZM2G135054,5033,0,2,,,
GRMZM2G135073,754,0,0,,,
GRMZM2G135087,1192,0,0,,,
GRMZM2G135091,1548,0,2,,,
GRMZM2G135095,23,265,0,,,
GRMZM2G135108,223,0,18,,,
GRMZM2G135111,883,0,723,,,
GRMZM2G135120,504,5,1,,,
GRMZM2G135132,394,884,0,,,
GRMZM2G135165,174,0,3,,,
GRMZM2G135175,2188,0,0,,,
GRMZM2G135186,4,176,5,,,
GRMZM2G135195,6,0,0,,,
GRMZM2G135199,2,10,1,,,
GRMZM2G135228,2068,0,0,,,
GRMZM2G135236,2048,13,1,,,
GRMZM2G135256,35,0,1,,,
GRMZM2G135277,930,0,2,,,
GRMZM2G135283,4530,118,0,,,
GRMZM2G135286,4,0,3,,,
GRMZM2G135291,5578,0,0,,,
GRMZM2G135300,1,0,1,,,
GRMZM2G135314,1401,0,0,,,
GRMZM2G135320,5,165,0,,,
GRMZM2G135322,642,0,1,,,
GRMZM2G135332,1598,0,0,,,
GRMZM2G135337,3,0,0,,,
GRMZM2G135341,1738,106,934,,,
GRMZM2G135354,80,12,0,,,
GRMZM2G135359,2,805,0,,,
GRMZM2G135362,10,71,2,,,
GRMZM2G135366,5,4,2,,,
GRMZM2G135367,1085,4,0,,,
GRMZM2G135381,4,0,0,,,
GRMZM2G135385,10,0,8,,,
GRMZM2G135387,271,0,8,,,
GRMZM2G135396,1604,0,0,,,
GRMZM2G135400,3273,0,147,,,
GRMZM2G135410,2057,3,0,,,
GRMZM2G135430,3002,0,0,,,
GRMZM2G135444,664,0,0,,,
GRMZM2G135446,1,0,12,,,
GRMZM2G135452,3795,0,0,,,
GRMZM2G135456,1210,0,0,,,
GRMZM2G135470,19,0,0,,,
GRMZM2G135476,1240,585,0,,,
GRMZM2G135498,4,223,0,,,
GRMZM2G135501,2858,0,2,,,
GRMZM2G135513,3332,0,0,,,
GRMZM2G135526,14,31,20,,,
GRMZM2G135536,269,0,579,,,
GRMZM2G135547,14,1,18,,,
GRMZM2G135558,0,4,0,,,
GRMZM2G135568,123,0,0,,,
GRMZM2G135586,1470,0,0,,,
GRMZM2G135588,1267,511,8,,,
GRMZM2G135599,672,0,18,,,
GRMZM2G135617,6,0,0,,,
GRMZM2G135629,1898,0,0,,,
GRMZM2G135651,1,62,1,,,
GRMZM2G135654,3,3,5,,,
GRMZM2G135655,1,1125,1,,,
GRMZM2G135688,15,0,0,,,
GRMZM2G135691,5441,0,5,,,
GRMZM2G135713,5,0,0,,,
